COMPANY_ID,PO_ID,PO_LN_NO,ITEM_ID,RECPT_LN_DESC,DUE_DT,RECPT_DT,RECPT_ID,RECV_UM_CD,RECV_QTY,ACCPT_QTY,REJ_QTY,RECV_AMT,ACCPT_AMT,REJ_AMT,PROJ_ID,VEND_ID,VEND_LONG_NAME,PO_LINE#,ON_TIME_TEST,WEEK_RECPT_DT,YEAR_RECPT_DT,DAYS_LATE
02,F207409,2,NAS1149CN832R,"WASHER,FLAT",11/29/2021,11/22/2021,POR-200018,EA,84,84,0,3.7,3.7,0,19839.0001.03,120047,Fastenal Company,F207409_2,On Time,48,2021,0
02,F207718,1,78057,"WASHER, SPLIT LOCK, #8",11/29/2021,11/22/2021,POR-200019,EA,24,24,0,0.86,0.86,0,20743.0001.03,120047,Fastenal Company,F207718_1,On Time,48,2021,0
02,F207718,2,78007,"WASHER, FLAT #8, NARROW",11/29/2021,11/22/2021,POR-200019,EA,24,24,0,1.2,1.2,0,20743.0001.03,120047,Fastenal Company,F207718_2,On Time,48,2021,0
02,F207718,3,0178045,"SCREW, SS, 8-32, 0.75 LG, 316, HX DR, BH, FT, UNF-2A",11/29/2021,11/22/2021,POR-200019,EA,24,24,0,17.2,17.2,0,20743.0001.03,120047,Fastenal Company,F207718_3,On Time,48,2021,0
02,F207718,4,0178453,"SCREW, SS, 8-32, 0.375 LG, 316, P, FH, FT, UNC-2A",11/29/2021,11/22/2021,POR-200019,EA,12,12,0,4.84,4.84,0,20743.0001.03,120047,Fastenal Company,F207718_4,On Time,48,2021,0
02,F207718,5,77856,"LOCK NUT, NYLON INSERT, #8-32",11/29/2021,11/22/2021,POR-200019,EA,12,12,0,3.3,3.3,0,20743.0001.03,120047,Fastenal Company,F207718_5,On Time,48,2021,0
02,F207718,6,MN2540000A40000,"NUT, HEX, M5",11/29/2021,11/22/2021,POR-200019,EA,12,12,0,0.87,0.87,0,20743.0001.03,120047,Fastenal Company,F207718_6,On Time,48,2021,0
07,FBW2016210,1,9016-103,"D34M BLUETOP DEEP CYCLE MARINE BATTERY, 12-VOLT",9/2/2021,8/11/2021,POR-003124,EA,4,4,0,799.8,799.8,0,D1905.2070.08,13300,BATTERY OUTLET  INC.,FBW2016210_1,On Time,33,2021,0
07,FBW2016045,1,D34M,BLUE TOP MARINE BATTERY,8/2/2021,8/2/2021,POR-003037,EA,4,4,0,839.8,839.8,0,D0004.0156.04,13300,BATTERY OUTLET  INC.,FBW2016045_1,On Time,32,2021,0
07,FBW2016304,1,9016-103,"D34M BLUETOP DEEP CYCLE MARINE BATTERY, 12-VOLT",8/30/2021,8/20/2021,POR-003176,EA,4,4,0,799.8,799.8,0,D1905.2068.08,13300,BATTERY OUTLET  INC.,FBW2016304_1,On Time,34,2021,0
07,FBW2017889,1,D34M,BLUE TOP MARINE BATTERY,2/28/2022,2/28/2022,POR-004056,EA,8,8,0,1759.6,1759.6,0,D1905.0028.07,13300,BATTERY OUTLET  INC.,FBW2017889_1,On Time,10,2022,0
07,FBW2016286,1,D34M,BLUE TOP MARINE BATTERY,8/31/2021,8/31/2021,POR-003231,EA,4,4,0,839.8,839.8,0,D1905.2066.08,13300,BATTERY OUTLET  INC.,FBW2016286_1,On Time,36,2021,0
07,FBW2015624,1,D34M,BLUE TOP MARINE BATTERY,12/20/2021,12/14/2021,POR-003684,EA,4,4,0,839.8,839.8,0,D1905.2004.08,13300,BATTERY OUTLET  INC.,FBW2015624_1,On Time,51,2021,0
07,FBW2017061,1,D34M,BLUE TOP MARINE BATTERY,11/15/2021,11/9/2021,POR-003569,EA,4,4,0,839.8,839.8,0,D1905.0001.08,13300,BATTERY OUTLET  INC.,FBW2017061_1,On Time,46,2021,0
07,FBW2016081,1,KRF TT 3000-15.5',"BALL BEARING CABLE, STBD SIDE, 15.5 FT",8/16/2021,8/13/2021,POR-003130,EA,1,1,0,576.5,576.5,0,D1905.2066.07,13580,"BEACH  MARINE SERVICES, INC.",FBW2016081_1,On Time,33,2021,0
07,FBW2016081,2,KRF TT 3000-16.5',"BALL BEARING CABLE, PORT SIDE, 16.5 FT",8/16/2021,8/13/2021,POR-003130,EA,1,1,0,593.5,593.5,0,D1905.2066.07,13580,"BEACH  MARINE SERVICES, INC.",FBW2016081_2,On Time,33,2021,0
07,FBW2014474,1,10-12501-100062-6501P,"1-1/2 HP 44/3/60, MARINE BRONZE WET END W/ SS SHAFT",8/27/2021,8/4/2021,POR0014865,EA,2,2,0,16715.36,16715.36,0,D1912.2100.22,13700,BISCO INDUSTRIES INC,FBW2014474_1,On Time,32,2021,0
07,FBW2015905,1,160200-5200,"DENSO, 24V WASHER KIT",7/30/2021,7/21/2021,POR-002985,EA,2,2,0,122.56,122.56,0,D1905.2054.10,13700,BISCO INDUSTRIES INC,FBW2015905_1,On Time,30,2021,0
07,FBW2015894,1,CC59A-RB-12,"CABLE ASSEMBLY, RCAM/BNCM, 12 FT",7/30/2021,7/20/2021,POR-002978,EA,1,1,0,35.16,35.16,0,D1905.2054.08,13700,BISCO INDUSTRIES INC,FBW2015894_1,On Time,30,2021,0
07,FBW2014066,1,F-032-2,"PEMSERT SELF-CLINCHING FLUSH FASTENER, #10-32 UNF, CRES 300",3/21/2021,1/26/2021,POR-002218,EA,16,16,0,27.68,27.68,0,D1905.0016.08,13700,BISCO INDUSTRIES INC,FBW2014066_1,On Time,5,2021,0
07,FBW2014556,1,6008-KIT,OLD STYLE VAC BAG & MOTOR KIT,3/19/2021,3/18/2021,POR0013936,EA,1,1,0,174,174,0,07OHD.GENR.01,13700,BISCO INDUSTRIES INC,FBW2014556_1,On Time,12,2021,0
07,FBW2014556,2,6011-HI,HEPA FILTER CARTRIDGE,3/19/2021,3/18/2021,POR0013936,EA,2,2,0,100,100,0,07OHD.GENR.01,13700,BISCO INDUSTRIES INC,FBW2014556_2,On Time,12,2021,0
07,FBW2014556,3,6011-10,FINAL FILTER OUTLET KIT,3/19/2021,3/18/2021,POR0013936,EA,1,1,0,61.95,61.95,0,07OHD.GENR.01,13700,BISCO INDUSTRIES INC,FBW2014556_3,On Time,12,2021,0
07,FBW2017411,1,A-BUNGEE,"BUNGEE CORDS, 1000 PER BOX",2/8/2022,2/3/2022,POR0015811,BX,1,1,0,500,500,0,C0002.6005.01,13700,BISCO INDUSTRIES INC,FBW2017411_1,On Time,6,2022,0
07,FBW2017411,2,SL12-74136-FR,"SCAF-LITE SHEETING 12 MIL (7' 4""X136' FIRE RETARDANT)",2/8/2022,2/3/2022,POR0015811,ROL,1,1,0,306,306,0,C0002.6005.01,13700,BISCO INDUSTRIES INC,FBW2017411_2,On Time,6,2022,0
07,FBW2016683,1,F-0420-5,"PEMSERT NUTS 1/4""-20",10/7/2021,10/1/2021,POR-003413,EA,18,18,0,34.74,34.74,0,D1905.2054.04,13700,BISCO INDUSTRIES INC,FBW2016683_1,On Time,40,2021,0
07,FBW2015015,1,10-12501-100062-6501P,"1-1/2 HP 44/3/60, MARINE BRONZE WET END W/ SS SHAFT",11/22/2021,11/10/2021,POR0015376,EA,2,2,0,17465.58,17465.58,0,D1912.2044.11,13700,BISCO INDUSTRIES INC,FBW2015015_1,On Time,46,2021,0
07,FBW2014473,1,10-12501-100062-6501P,"1-1/2 HP 44/3/60, MARINE BRONZE WET END W/ SS SHAFT",10/22/2021,11/10/2021,POR0015374,EA,2,2,0,16715.36,16715.36,0,D1912.2107.12,13700,BISCO INDUSTRIES INC,FBW2014473_1,Late,46,2021,19
07,FBW2014474,2,10-12501-100062-6501P,"1-1/2 HP 44/3/60, MARINE BRONZE WET END W/ SS SHAFT",10/22/2021,11/10/2021,POR0015375,EA,2,2,0,16715.36,16715.36,0,D1912.2100.24,13700,BISCO INDUSTRIES INC,FBW2014474_2,Late,46,2021,19
07,FBW2017045,1,CC59A-RB-12,"CABLE ASSEMBLY, RCAM/BNCM, 12 FT",11/17/2021,11/16/2021,POR-003615,EA,2,2,0,58.96,58.96,0,D1905.2055.08,13700,BISCO INDUSTRIES INC,FBW2017045_1,On Time,47,2021,0
07,FBW2014758,1,ORKADF-101,MOBI DISPLAY,4/9/2021,4/6/2021,POR-002636,EA,1,1,0,5945,5945,0,D1905.2038.07,14500,"BRIAR TEK, INC.",FBW2014758_1,On Time,15,2021,0
07,FBW2017071,1,ORCADF-R/FANT1215,RIGIFLEX ANTENNA ELEMENT RIGID BRASS W/ FLEXIBLE SPRING,11/16/2021,11/15/2021,POR-003611,EA,16,16,0,1104,1104,0,D1905.0001.08,14500,"BRIAR TEK, INC.",FBW2017071_1,On Time,47,2021,0
07,FBW2016214,1,ORCADF-R/FANT1215,RIGIFLEX ANTENNA ELEMENT RIGID BRASS W/ FLEXIBLE SPRING,9/2/2021,8/16/2021,POR-003140,EA,1,1,0,69,69,0,D1905.2070.08,14500,"BRIAR TEK, INC.",FBW2016214_1,On Time,34,2021,0
07,FBW2015430,1,TEMPORARY TAG,TEMPORARY TAGS( LINE TAGS),6/24/2021,7/9/2021,POR0014727,EA,10,10,0,2118.61,2118.61,0,07OHD.GENR.03.01,14525,BREEGER MEDIA GROUP,FBW2015430_1,Late,28,2021,15
07,FBW2017025,1,TAGS,"MATERIAL, ID TAGS PLASTIC (BREEGER MEDIA)",1/17/2022,12/27/2021,POR0015608,EA,5000,5000,0,7353.05,7353.05,0,07OHD.GENR.03.01,14525,BREEGER MEDIA GROUP,FBW2017025_1,On Time,53,2021,0
07,FBW2015355,1,101-1189,"1/2"" THICK X 1-1/4"" WIDE, MIL-R-900 RUBBER STRIP WITH 1/4""",5/28/2021,6/2/2021,POR0014463,LFT,300,300,0,2385,2385,0,D4924.0001.05,17600,"CHESAPEAKE BAY RUBBER & GASKET CO, INC",FBW2015355_1,Late,23,2021,5
07,FBW2017681,1,101-1454,"5'X1""W X 1/8""THK BUNA-N & CORK MIL-C-6183, CLASS 1GRD GASKET",2/4/2022,2/3/2022,POR0015784,FT,25,25,0,103.75,103.75,0,C0133.8171.01,17600,"CHESAPEAKE BAY RUBBER & GASKET CO, INC",FBW2017681_1,On Time,6,2022,0
07,FBW2017587,1,TB42-050-100-600,"1/2""THK X 1""W X 50FT BLACK MED. CLOSE CELL NEOPRENE SPONGE",1/21/2022,1/19/2022,POR0015698,ROL,1,1,0,26.15,26.15,0,C0002.6005.01,17600,"CHESAPEAKE BAY RUBBER & GASKET CO, INC",FBW2017587_1,On Time,4,2022,0
07,FBW2017839,1,SWG-150-150,"1-1/2"" 150# METAL FLEXTALLIC STYLE SPIRAL WOUND GASKET",2/18/2022,2/17/2022,POR0015846,EA,4,4,0,31.8,31.8,0,D1912.2102.03,17600,"CHESAPEAKE BAY RUBBER & GASKET CO, INC",FBW2017839_1,On Time,8,2022,0
07,FBW2017480,1,50-02-1030-0000,"GASKET ADHESIVE CONDUCTIVE, SILCN AG/CU, CHO-BOND",2/10/2022,2/10/2022,POR0015815,EA,1,1,0,300,300,0,C0111.9761.10,17600,"CHESAPEAKE BAY RUBBER & GASKET CO, INC",FBW2017480_1,On Time,7,2022,0
07,FBW2017480,2,10-05-4308-1285,"GASKET, CNDCTV, SILV ALUM, CHOMERICS",2/10/2022,2/10/2022,POR0015815,FT,100,100,0,3750,3750,0,C0111.9761.10,17600,"CHESAPEAKE BAY RUBBER & GASKET CO, INC",FBW2017480_2,On Time,7,2022,0
07,FBW2016690,1,RUB-FAB,"1"" THK. X 1"" WIDE NEOPRENE SPONGE W/ PSA, 200 FEET",10/13/2021,10/13/2021,POR-003454,EA,1,1,0,978.65,978.65,0,D1905.2055.10,17600,"CHESAPEAKE BAY RUBBER & GASKET CO, INC",FBW2016690_1,On Time,42,2021,0
07,FBW2015585,1,CONNEX 20',WIND AND WATERTIGHT 20' CONNEX CONTAINER,6/25/2021,7/6/2021,POR0014700,EA,4,4,0,9600,9600,0,07SCA.0010.01,18670,CONSOLIDATED CONTAINER SYSTEMS,FBW2015585_1,Late,28,2021,11
07,FBW2015585,2,TRANSPORTATION,TRANSPORTATION FEE,6/25/2021,7/6/2021,POR0014700,EA,2,2,0,700,700,0,07SCA.0010.01,18670,CONSOLIDATED CONTAINER SYSTEMS,FBW2015585_2,Late,28,2021,11
07,FBW2015585,3,CTL-SEMIAUTO-L,MARINE LASHING CONTAINER SECUREMENT TWISTLOCK SEMI AUTO,6/25/2021,7/6/2021,POR0014700,EA,28,28,0,1372,1372,0,07SCA.0010.01,18670,CONSOLIDATED CONTAINER SYSTEMS,FBW2015585_3,Late,28,2021,11
07,FBW2015535,1,CONNEX 40',WIND AND WATERTIGHT 40' CONNEX CONTAINER,6/18/2021,7/1/2021,POR0014685,EA,2,2,0,5400,5400,0,07SCA.0010.01,18670,CONSOLIDATED CONTAINER SYSTEMS,FBW2015535_1,Late,27,2021,13
07,FBW2015535,2,CONNEX 20',WIND AND WATERTIGHT 20' CONNEX CONTAINER,6/18/2021,7/1/2021,POR0014685,EA,4,4,0,9600,9600,0,07SCA.0010.01,18670,CONSOLIDATED CONTAINER SYSTEMS,FBW2015535_2,Late,27,2021,13
07,FBW2015535,3,TRANSPORTATION,TRANSPORTATION FEE,6/18/2021,7/1/2021,POR0014685,EA,3,3,0,750,750,0,07SCA.0010.01,18670,CONSOLIDATED CONTAINER SYSTEMS,FBW2015535_3,Late,27,2021,13
07,FBW2015535,4,TRANSPORTATION,TRANSPORTATION FEE,6/18/2021,7/1/2021,POR0014685,EA,1,1,0,750,750,0,07SCA.0010.01,18670,CONSOLIDATED CONTAINER SYSTEMS,FBW2015535_4,Late,27,2021,13
02,F205378,1,5MPF3256J,"CAPACITOR, 25 Uf +/-5%, 900 VAC,",5/7/2021,4/12/2021,POR-013070,EA,57,57,0,11504.88,11504.88,0,02INV.CTRL,200084,"ELECTRONIC CONCEPTS, INC",F205378_1,On Time,16,2021,0
02,F205378,1,5MPF3256J,"CAPACITOR, 25 Uf +/-5%, 900 VAC,",5/7/2021,4/16/2021,POR-013099,EA,21,21,0,4238.64,4238.64,0,02INV.CTRL,200084,"ELECTRONIC CONCEPTS, INC",F205378_1,On Time,16,2021,0
02,F206572,1,5MPF3256J,"CAPACITOR, 25 Uf +/-5%, 900 VAC,",8/27/2021,8/23/2021,POR-013688,EA,14,14,0,3767.68,3767.68,0,20705.0001.03,200084,"ELECTRONIC CONCEPTS, INC",F206572_1,On Time,35,2021,0
02,F207432,1,AN-2801-AB,"BOX, ALUM. WALL MOUNT, ALUMINIUM, SMOOTH BLACK FINISH",10/29/2021,10/15/2021,POR-013980,EA,4,4,0,64,64,0,20481.0003,200100,SAGER ELECTRONICS,F207432_1,On Time,42,2021,0
02,F207848,1,AN-2804-AB,"ENCLOSURE, FLANGED, ALUMINUM, BLACK",12/10/2021,12/10/2021,POR-200137,EA,6,6,0,136.08,136.08,0,20481.0003,200100,SAGER ELECTRONICS,F207848_1,On Time,50,2021,0
02,F207854,1,IPAPT80012R,"8 INCH IPS TUBE, ARMAFLEX TUBE INSULATION, 6 FT TUBE",12/10/2021,12/13/2021,POR-200143,EA,1,1,0,137.76,137.76,0,20743.0001.03,200102,ATLANTECH DISTRIBUTION,F207854_1,Late,51,2021,3
02,F206409,1,1690727,"ADHESIVE, AA330 AND SF7387 ACTIVATOR",5/21/2021,5/17/2021,POR-013250,EA,1,1,0,31.69,31.69,0,20676.0001.03,200146,R.S. HUGHES,F206409_1,On Time,21,2021,0
02,F207682,1,PB1,"POWDER BLOWER, MAGNETIC, HAND HELD",11/22/2021,11/13/2021,PORWV00928,EA,6,6,0,83.1,83.1,0,02OHD.TOOL.01,200174,"MD Tech Center, LLC DBA DETEK",F207682_1,On Time,46,2021,0
02,F208339,1,N4X304SS,SQUARE D 3P/60A/NF/480V/DISCONNECT SWITCH,2/10/2022,2/9/2022,POR-201262,EA,1,1,0,1263,1263,0,A2OHD.GENR.01,200177,REW CORPORATION,F208339_1,On Time,7,2022,0
02,F207235,1,B52/004,2/0 AWG 4 CONDUCTOR CABLE,9/24/2021,11/3/2021,PORWV00884,FT,500,500,0,11872.53,11872.53,0,A2OHD.GENR.07.00,200177,REW CORPORATION,F207235_1,Late,45,2021,40
02,F203743,2,IPC11277AA,"EVAPORATOR, COOLING SYSTEM, VSD",6/16/2021,5/17/2021,POR-013244,EA,3,0,0,16254,0,0,20390.0001.02,200216,"AAVID NIAGARA, LLC",F203743_2,On Time,21,2021,0
02,F205280,1,IPC11277AA,"EVAPORATOR, COOLING SYSTEM, VSD",9/7/2021,7/8/2021,POR-013515,EA,14,0,0,75852,0,0,20549.0001.02,200216,"AAVID NIAGARA, LLC",F205280_1,On Time,28,2021,0
02,F205280,1,IPC11277AA,"EVAPORATOR, COOLING SYSTEM, VSD",9/7/2021,6/24/2021,POR-013460,EA,20,0,0,108360,0,0,20549.0001.02,200216,"AAVID NIAGARA, LLC",F205280_1,On Time,26,2021,0
02,F205280,1,IPC11277AA,"EVAPORATOR, COOLING SYSTEM, VSD",9/7/2021,5/26/2021,POR-013335,EA,3,0,0,16254,0,0,20549.0001.02,200216,"AAVID NIAGARA, LLC",F205280_1,On Time,22,2021,0
02,F203743,2,IPC11277AA,"EVAPORATOR, COOLING SYSTEM, VSD",6/16/2021,5/26/2021,POR-013336,EA,1,0,0,5418,0,0,20390.0001.02,200216,"AAVID NIAGARA, LLC",F203743_2,On Time,22,2021,0
02,F203743,2,IPC11277AA,"EVAPORATOR, COOLING SYSTEM, VSD",6/16/2021,6/1/2021,POR-012276,EA,3,0,0,16254,0,0,20390.0001.02,200216,"AAVID NIAGARA, LLC",F203743_2,On Time,23,2021,0
02,F207718,7,ML6350000A40000,"WASHER, SPLIT LOCK, M5",11/29/2021,11/22/2021,POR-200019,EA,12,12,0,1.27,1.27,0,20743.0001.03,120047,Fastenal Company,F207718_7,On Time,48,2021,0
02,F207718,8,MW6350000A40000,"WASHER, FLAT, M5",11/29/2021,11/22/2021,POR-200019,EA,100,100,0,3.42,3.42,0,20743.0001.03,120047,Fastenal Company,F207718_8,On Time,48,2021,0
02,F207718,9,M42540025A40000,"CAP SCREW, FLAT SOCKET HEAD, M5 x 22mmLG",11/29/2021,11/22/2021,POR-200019,EA,12,12,0,7.83,7.83,0,20743.0001.03,120047,Fastenal Company,F207718_9,On Time,48,2021,0
02,F207718,10,71008,"WASHER,FLAT, #8 X 0.437"", LARGE OD",11/29/2021,11/22/2021,POR-200019,EA,12,12,0,0.43,0.43,0,20743.0001.03,120047,Fastenal Company,F207718_10,On Time,48,2021,0
02,F207999,1,0614163,"RAGS, WHITE RECLAIMED KNIT CLEAN CHOICE",1/4/2022,1/4/2022,POR-201122,BX,10,10,0,232.77,232.77,0,A2OHD.GENR.01,120047,Fastenal Company,F207999_1,On Time,2,2022,0
02,F207999,2,0225010,AA Cell Size 1.5V Rock River Alkaline Battery QTY-24,1/4/2022,1/4/2022,POR-201122,EA,96,96,0,44.73,44.73,0,A2OHD.GENR.01,120047,Fastenal Company,F207999_2,On Time,2,2022,0
02,F207999,3,0225011,AAA Cell Size 1.5V Rock River Alkaline Battery QTY-24,1/4/2022,1/4/2022,POR-201122,EA,96,96,0,43.94,43.94,0,A2OHD.GENR.01,120047,Fastenal Company,F207999_3,On Time,2,2022,0
02,F207999,4,0205479,"MARKER, PAINT, YELLOW 6EA/BOX",1/4/2022,1/4/2022,POR-201122,EA,48,48,0,97.78,97.78,0,A2OHD.GENR.01,120047,Fastenal Company,F207999_4,On Time,2,2022,0
02,F207985,1,0205479,"MARKER, PAINT, YELLOW 6EA/BOX",12/30/2021,1/4/2022,POR-201123,EA,36,36,0,73.33,73.33,0,A2OHD.GENR.01,120047,Fastenal Company,F207985_1,Late,2,2022,5
02,F207985,2,0614163,"RAGS, WHITE RECLAIMED KNIT CLEAN CHOICE",12/30/2021,1/4/2022,POR-201123,BX,20,20,0,465.54,465.54,0,A2OHD.GENR.01,120047,Fastenal Company,F207985_2,Late,2,2022,5
02,F207963,1,0614163,"RAGS, WHITE RECLAIMED KNIT CLEAN CHOICE",12/30/2021,1/4/2022,POR-100085,BX,30,30,0,698.3,698.3,0,02OHD.GENR.01,120047,Fastenal Company,F207963_1,Late,2,2022,5
02,F207660,1,4138281,"SHIM, 5/8 DIA ID - 1'' OD - 0.020'' THK",12/22/2021,12/16/2021,POR-200161,EA,70,70,0,143.92,143.92,0,02OHD.GENR.02,120047,Fastenal Company,F207660_1,On Time,51,2021,0
02,F207588,1,206852293,"STEEL DOOR, WELDED FRAME, 36 X 84 X 4.8D",11/24/2021,12/16/2021,POR-400001,EA,3,3,0,2634.18,2634.18,0,SDFNN.0002.04,120047,Fastenal Company,F207588_1,Late,51,2021,22
02,F207860,1,0225010,AA Cell Size 1.5V Rock River Alkaline Battery QTY-24,12/23/2021,12/9/2021,PORWV01050,EA,240,240,0,111.82,111.82,0,A2OHD.GENR.01,120047,Fastenal Company,F207860_1,On Time,50,2021,0
02,F207860,2,0225008,C Batteries 12/pk,12/23/2021,12/9/2021,PORWV01050,PK,24,24,0,26.04,26.04,0,A2OHD.GENR.01,120047,Fastenal Company,F207860_2,On Time,50,2021,0
02,F207860,3,0225011,AAA Cell Size 1.5V Rock River Alkaline Battery QTY-24,12/23/2021,12/9/2021,PORWV01050,EA,240,240,0,109.85,109.85,0,A2OHD.GENR.01,120047,Fastenal Company,F207860_3,On Time,50,2021,0
02,F206888,3,93309,"SCREW, ST, 0.375-16, 1.5 LG, A574, ZN, HX DR, SKT, UNC",8/19/2021,8/20/2021,POR-013674,EA,19,19,0,21.28,21.28,0,20750.0001.03,120047,Fastenal Company,F206888_3,On Time,34,2021,1
02,F206888,4,93305,"SCREW, ST, 0.375-16, 1.0 LG, A574, ZN, HX DR, SKT, UNC",8/19/2021,8/20/2021,POR-013674,EA,6,6,0,5.3,5.3,0,20750.0001.03,120047,Fastenal Company,F206888_4,On Time,34,2021,1
02,F206933,1,0170885,"HEX NUT, SMALL PATTERN, #6-32, 304 SS",8/20/2021,8/20/2021,POR-013675,EA,10,10,0,0.6,0.6,0,B6138.0003.02,120047,Fastenal Company,F206933_1,On Time,34,2021,0
02,F206933,2,73449,"SCREW, SS, 10-32, 0.625 LG, 18-8, HX DR, SKT, FT, UNF",8/20/2021,8/20/2021,POR-013675,EA,5,5,0,1.29,1.29,0,B6138.0003.02,120047,Fastenal Company,F206933_2,On Time,34,2021,0
02,F206933,3,0178176,"FLAT SOCKET HEAD CAP SCREW, 82 DEG, #6-32 X .75"", SS 316*",8/20/2021,8/20/2021,POR-013675,EA,10,10,0,2.77,2.77,0,B6138.0003.02,120047,Fastenal Company,F206933_3,On Time,34,2021,0
02,F206931,1,0170887,"HEX NUT, THIN, #10-32",8/20/2021,8/24/2021,POR-013693,EA,3,3,0,0.12,0.12,0,20725.0001.03,120047,Fastenal Company,F206931_1,Late,35,2021,4
02,F206931,2,0178585,"SCREW, SS, 10-32, 0.50 LG, 316, P, PN, FT, UNC-2A",8/20/2021,8/24/2021,POR-013693,EA,3,3,0,1.48,1.48,0,20725.0001.03,120047,Fastenal Company,F206931_2,Late,35,2021,4
02,F206931,3,78009,"WASHER, FLAT, .437 OD, #10 316 SS",8/20/2021,8/24/2021,POR-013693,EA,19,19,0,1.66,1.66,0,20725.0001.03,120047,Fastenal Company,F206931_3,Late,35,2021,4
02,F206931,4,78013,"WASHER, FLAT, 1/4, (.625 OD), SS",8/20/2021,8/24/2021,POR-013693,EA,8,8,0,0.97,0.97,0,20725.0001.03,120047,Fastenal Company,F206931_4,Late,35,2021,4
02,F206931,5,78059,"WASHER, LOCK, SPLIT, #10, 316 STAINLESS STEEL",8/20/2021,8/24/2021,POR-013693,EA,16,16,0,0.22,0.22,0,20725.0001.03,120047,Fastenal Company,F206931_5,Late,35,2021,4
02,F206931,6,78063,"WASHER, SPLIT LOCK, 1/4, SS",8/20/2021,8/24/2021,POR-013693,EA,8,8,0,0.21,0.21,0,20725.0001.03,120047,Fastenal Company,F206931_6,Late,35,2021,4
02,F206931,7,79031,"SCREW, SS, 10-32, 0.375 LG, 316, HX DR, SKT, FT, UNF",8/20/2021,8/24/2021,POR-013693,EA,2,2,0,1.51,1.51,0,20725.0001.03,120047,Fastenal Company,F206931_7,Late,35,2021,4
02,F206931,8,79034,"SCREW, SS, 10-32, 1.0 LG, 316, HX DR, SKT, FT, UNC",8/20/2021,8/24/2021,POR-013693,EA,11,11,0,2.28,2.28,0,20725.0001.03,120047,Fastenal Company,F206931_8,Late,35,2021,4
02,F206931,9,79044,"SCREW, SS, 0.25-20, 0.875 LG, 316, HX DR, SKT, FT, UNC",8/20/2021,8/24/2021,POR-013693,EA,8,8,0,5.57,5.57,0,20725.0001.03,120047,Fastenal Company,F206931_9,Late,35,2021,4
02,F205280,1,IPC11277AA,"EVAPORATOR, COOLING SYSTEM, VSD",9/7/2021,6/2/2021,POR-013363,EA,7,0,0,37926,0,0,20549.0001.02,200216,"AAVID NIAGARA, LLC",F205280_1,On Time,23,2021,0
02,F205280,1,IPC11277AA,"EVAPORATOR, COOLING SYSTEM, VSD",9/7/2021,6/18/2021,POR-013437,EA,6,0,0,32508,0,0,20549.0001.02,200216,"AAVID NIAGARA, LLC",F205280_1,On Time,25,2021,0
02,F203743,2,IPC11277AA,"EVAPORATOR, COOLING SYSTEM, VSD",6/16/2021,3/8/2021,POR-012441,EA,8,0,0,43344,0,0,20390.0001.02,200216,"AAVID NIAGARA, LLC",F203743_2,On Time,11,2021,0
02,F203743,2,IPC11277AA,"EVAPORATOR, COOLING SYSTEM, VSD",6/16/2021,3/8/2021,POR-012446,EA,1,0,0,5418,0,0,20390.0001.02,200216,"AAVID NIAGARA, LLC",F203743_2,On Time,11,2021,0
02,F203743,2,IPC11277AA,"EVAPORATOR, COOLING SYSTEM, VSD",6/16/2021,3/8/2021,POR-012599,EA,1,0,0,5418,0,0,20390.0001.02,200216,"AAVID NIAGARA, LLC",F203743_2,On Time,11,2021,0
02,F203743,2,IPC11277AA,"EVAPORATOR, COOLING SYSTEM, VSD",6/16/2021,3/8/2021,POR-012685,EA,1,0,0,5418,0,0,20390.0001.02,200216,"AAVID NIAGARA, LLC",F203743_2,On Time,11,2021,0
02,F203743,2,IPC11277AA,"EVAPORATOR, COOLING SYSTEM, VSD",6/16/2021,3/16/2021,POR-012929,EA,3,0,0,16254,0,0,20390.0001.02,200216,"AAVID NIAGARA, LLC",F203743_2,On Time,12,2021,0
02,F205280,1,IPC11277AA,"EVAPORATOR, COOLING SYSTEM, VSD",9/7/2021,7/26/2021,POR-013559,EA,1,0,0,5418,0,0,20549.0001.02,200216,"AAVID NIAGARA, LLC",F205280_1,On Time,31,2021,0
02,F205280,1,IPC11277AA,"EVAPORATOR, COOLING SYSTEM, VSD",9/7/2021,9/24/2021,POR-013866,EA,40,0,0,216720,0,0,20549.0001.02,200216,"AAVID NIAGARA, LLC",F205280_1,Late,39,2021,17
02,F205280,1,IPC11277AA,"EVAPORATOR, COOLING SYSTEM, VSD",9/7/2021,8/26/2021,POR-013716,EA,1,0,0,5418,0,0,20549.0001.02,200216,"AAVID NIAGARA, LLC",F205280_1,On Time,35,2021,0
02,F207672,1,CAB5133,"3 CARRIER, 20"" LONG 3"" DIA",11/17/2021,11/16/2021,PORWV00942,BX,10,10,0,257,257,0,A2OHD.GENR.01,200222,ROMAR/MEC FIT UP,F207672_1,On Time,47,2021,0
02,F207672,3,CAB 1630,S HOOK,11/17/2021,11/16/2021,PORWV00942,BX,10,10,0,102.5,102.5,0,A2OHD.GENR.01,200222,ROMAR/MEC FIT UP,F207672_3,On Time,47,2021,0
02,F205814,1,J15332,TRANSFORMER,4/14/2021,5/6/2021,POR-013193,EA,3,3,0,7950,7950,0,20481.0003,200255,JOHNSON ELECTRIC COIL CO,F205814_1,Late,19,2021,22
